date,player_a_id,player_b_id,player_a_name,player_b_name,surface,elo_diff,surface_elo_diff,is_grand_slam,is_masters,is_atp_open,rank_diff,points_diff,rank_momentum_diff,recent_form_diff,recent_surface_form_diff,win_pct_diff,matches_played_diff,deciding_set_win_rate_diff,serve_rating_diff,return_rating_diff,bp_save_rate_diff,bp_convert_rate_diff,serve_rating_surface_diff,return_rating_surface_diff,bp_save_rate_surface_diff,bp_convert_rate_surface_diff,h2h_win_rate_diff,h2h_surface_win_rate_diff,result
2021-06-28,105902,132283,James Duckworth,Lorenzo Sonego,Grass,-187.52203096396624,-70.6969739939484,1,0,0,-64,-1185,-0.128604772270572,-0.19162624556383062,-0.4038370385249948,-0.10714285714285715,-72,-0.17406809553222452,-0.034287680218168304,-0.015536828264773983,0.12326036999472656,0.1610818996817755,-0.06184477163049684,-0.013071650516533584,0.060023054953623034,0.1495822376401893,-0.0,-0.0,0
2021-06-28,128034,122330,Hubert Hurkacz,Alexander Bublik,Grass,-10.352011237760962,-44.21018960466358,1,0,0,20,892,-0.14811065621482666,-0.2118261262724635,-0.2547124002404972,0.01777777777777778,10,-0.22067456332896956,0.02223699645632793,-0.03318898254994318,-0.057725887958756106,-0.07497109606210389,0.04542505224896787,-0.023573866817815203,0.06708834799271479,-0.16862226286024878,0.0,0.0,1
2021-06-28,122330,128034,Alexander Bublik,Hubert Hurkacz,Grass,10.352011237760962,44.21018960466358,1,0,0,-20,-892,0.14811065621482666,0.2118261262724635,0.2547124002404972,-0.01777777777777778,-10,0.22067456332896956,-0.02223699645632793,0.03318898254994318,0.057725887958756106,0.07497109606210389,-0.04542505224896787,0.023573866817815203,-0.06708834799271479,0.16862226286024878,-0.0,-0.0,0
2021-06-28,106421,105227,Daniil Medvedev,Marin Cilic,Grass,226.315600719553,8.51114709605281,1,0,0,35,8620,-0.11744314770017622,0.12113376322208591,0.053625517502361664,0.20459401709401714,53,0.13350352131426324,-0.0037104153635246773,0.017885559200905066,-0.0717928145734461,0.0286760559667682,-0.003388292136528359,0.015510013678856849,-0.0732544958170227,0.043686284748034154,0.0,0.0,1
2021-06-28,105227,106421,Marin Cilic,Daniil Medvedev,Grass,-226.315600719553,-8.51114709605281,1,0,0,-35,-8620,0.11744314770017622,-0.12113376322208591,-0.053625517502361664,-0.20459401709401714,-53,-0.13350352131426324,0.0037104153635246773,-0.017885559200905066,0.0717928145734461,-0.0286760559667682,0.003388292136528359,-0.015510013678856849,0.0732544958170227,-0.043686284748034154,-0.0,-0.0,0
2021-06-28,104925,106426,Novak Djokovic,Cristian Garin,Grass,343.7351570690396,122.14220125895372,1,0,0,19,9673,-0.010513518762490322,0.30714313874328325,0.6644297677209079,0.28166003243402626,31,0.23188592653312456,0.056221953566344185,0.041426873892146,0.027532796036938034,0.01927641552031717,0.08408827436017563,0.06227173620207849,0.0009851967116744076,-0.06301882885667653,0.0,0.0,1
2021-06-28,106426,104925,Cristian Garin,Novak Djokovic,Grass,-343.7351570690396,-122.14220125895372,1,0,0,-19,-9673,0.010513518762490322,-0.30714313874328325,-0.6644297677209079,-0.28166003243402626,-31,-0.23188592653312456,-0.056221953566344185,-0.041426873892146,-0.027532796036938034,-0.01927641552031717,-0.08408827436017563,-0.06227173620207849,-0.0009851967116744076,0.06301882885667653,-0.0,-0.0,0
2021-06-28,111575,126207,Karen Khachanov,Frances Tiafoe,Grass,52.27680105249465,43.58983602427702,1,0,0,28,817,-0.2525493140951418,0.03961180555627086,0.11374269885105293,0.08393330807123905,25,-0.17500267367825323,-0.0017764741769369374,0.004313317173675446,-0.07453696374938557,0.0703476190880078,0.0033984038224981195,-0.007001638707524849,-0.01532980307400822,0.05302321163930318,0.0,0.0,1
2021-06-28,126207,111575,Frances Tiafoe,Karen Khachanov,Grass,-52.27680105249465,-43.58983602427702,1,0,0,-28,-817,0.2525493140951418,-0.03961180555627086,-0.11374269885105293,-0.08393330807123905,-25,0.17500267367825323,0.0017764741769369374,-0.004313317173675446,0.07453696374938557,-0.0703476190880078,-0.0033984038224981195,0.007001638707524849,0.01532980307400822,-0.05302321163930318,-0.0,-0.0,0
2021-06-28,105916,126094,Marton Fucsovics,Andrey Rublev,Grass,-201.00588095622425,-66.96737818763745,1,0,0,-41,-4776,-0.23544482812236966,-0.33650585336775124,-0.35891816859055753,-0.2092198581560284,-47,0.03417001530887498,-0.05650830972833831,0.007673039234645684,0.08718376712616005,-0.038539553533920134,-0.05394979830817437,0.005338014179777972,0.06465734151907532,0.021770964752527322,-1.0,0.0,1
2021-06-28,126094,105916,Andrey Rublev,Marton Fucsovics,Grass,201.00588095622425,66.96737818763745,1,0,0,41,4776,0.23544482812236966,0.33650585336775124,0.35891816859055753,0.2092198581560284,47,-0.03417001530887498,0.05650830972833831,-0.007673039234645684,-0.08718376712616005,0.038539553533920134,0.05394979830817437,-0.005338014179777972,-0.06465734151907532,-0.021770964752527322,1.0,-0.0,0
2021-06-28,133430,105138,Denis Shapovalov,Roberto Bautista Agut,Grass,-10.213546638776734,-41.96708957684632,1,0,0,-2,-210,0.022352805041359745,0.25642661903499026,0.011490217607832753,-0.07559133656312333,5,-0.0843207549163606,-0.01714358959176343,-0.02248480415076265,-0.06827770361927099,0.016141995517535868,-0.030906059436696998,-0.02689601634707428,-0.13413444772693361,0.024529720096295782,0.0,0.0,1
2021-06-28,105138,133430,Roberto Bautista Agut,Denis Shapovalov,Grass,10.213546638776734,41.96708957684632,1,0,0,2,210,-0.022352805041359745,-0.25642661903499026,-0.011490217607832753,0.07559133656312333,-5,0.0843207549163606,0.01714358959176343,0.02248480415076265,0.06827770361927099,-0.016141995517535868,0.030906059436696998,0.02689601634707428,0.13413444772693361,-0.024529720096295782,-0.0,-0.0,0
2021-06-28,126610,125802,Matteo Berrettini,Ilya Ivashka,Grass,287.3811537644542,168.7658991535261,1,0,0,70,3568,-0.042933063458871934,0.4546556615145435,0.41237890629029555,0.2546693034497913,70,0.2365976075918847,0.07441416389478284,-0.017481367231429512,0.05063080963211186,-0.03069294347895274,0.057592304471919986,-0.023967157287605956,0.04846368072008633,-0.005341228971951106,0.0,0.0,1
2021-06-28,125802,126610,Ilya Ivashka,Matteo Berrettini,Grass,-287.3811537644542,-168.7658991535261,1,0,0,-70,-3568,0.042933063458871934,-0.4546556615145435,-0.41237890629029555,-0.2546693034497913,-70,-0.2365976075918847,-0.07441416389478284,0.017481367231429512,-0.05063080963211186,0.03069294347895274,-0.057592304471919986,0.023967157287605956,-0.04846368072008633,0.005341228971951106,-0.0,-0.0,0
2021-06-28,200000,100644,Felix Auger Aliassime,Alexander Zverev,Grass,-171.75657926383474,121.80509317685778,1,0,0,-13,-4837,-0.15260476359824754,-0.0376459709674708,0.3230124863368321,-0.08841958691111618,-15,-0.06521589767011271,0.011928379356722196,-0.019057927653554185,0.3170496593764007,0.05768429568771394,0.01975606515345507,0.005853543090647673,0.3317866446214327,0.21799811888313553,-1.0,0.0,1
2021-06-28,100644,200000,Alexander Zverev,Felix Auger Aliassime,Grass,171.75657926383474,-121.80509317685778,1,0,0,13,4837,0.15260476359824754,0.0376459709674708,-0.3230124863368321,0.08841958691111618,15,0.06521589767011271,-0.011928379356722196,0.019057927653554185,-0.3170496593764007,-0.05768429568771394,-0.01975606515345507,-0.005853543090647673,-0.3317866446214327,-0.21799811888313553,1.0,-0.0,0
2021-06-28,103819,132283,Roger Federer,Lorenzo Sonego,Grass,140.76927303133448,67.74547630834195,1,0,0,19,2777,-0.36723999521345685,0.13355632210194568,0.08611269196877946,0.31818181818181823,-23,-0.1926205212030322,0.020099281939943814,-0.028295095719237773,0.1882382340700246,0.005499064171132273,0.014715472070055191,-0.000791995231260334,0.18074941492775498,0.10192959558317416,0.0,0.0,1
2021-06-28,132283,103819,Lorenzo Sonego,Roger Federer,Grass,-140.76927303133448,-67.74547630834195,1,0,0,-19,-2777,0.36723999521345685,-0.13355632210194568,-0.08611269196877946,-0.31818181818181823,23,0.1926205212030322,-0.020099281939943814,0.028295095719237773,-0.1882382340700246,-0.005499064171132273,-0.014715472070055191,0.000791995231260334,-0.18074941492775498,-0.10192959558317416,-0.0,-0.0,0
2021-06-28,128034,106421,Hubert Hurkacz,Daniil Medvedev,Grass,-265.8155473187294,-88.10430737356796,1,0,0,-16,-7747,-0.050682062844704674,-0.5519077096449148,-0.38160841414994423,-0.20305555555555554,-44,-0.457257777939957,-0.017847816434274577,-0.06578373607904336,-0.022874990394222028,-0.11674142691400469,-0.0014166644540035689,-0.04910257935280271,0.059205279646028175,-0.14067124041464818,0.0,0.0,1
2021-06-28,106421,128034,Daniil Medvedev,Hubert Hurkacz,Grass,265.8155473187294,88.10430737356796,1,0,0,16,7747,0.050682062844704674,0.5519077096449148,0.38160841414994423,0.20305555555555554,44,0.457257777939957,0.017847816434274577,0.06578373607904336,0.022874990394222028,0.11674142691400469,0.0014166644540035689,0.04910257935280271,-0.059205279646028175,0.14067124041464818,-0.0,-0.0,0
2021-06-28,104925,105916,Novak Djokovic,Marton Fucsovics,Grass,407.67874940601496,124.51245600774814,1,0,0,47,10769,0.11467379441394947,0.6052114914363622,0.6163878444842863,0.3584226523756199,39,0.09802461229491721,0.06816375065963154,0.05124094410495883,0.09761674622706795,0.1503723250118763,0.0736011345807639,0.06361985759823496,0.15764599315092886,0.1751032961651729,0.0,0.0,1
2021-06-28,105916,104925,Marton Fucsovics,Novak Djokovic,Grass,-407.67874940601496,-124.51245600774814,1,0,0,-47,-10769,-0.11467379441394947,-0.6052114914363622,-0.6163878444842863,-0.3584226523756199,-39,-0.09802461229491721,-0.06816375065963154,-0.05124094410495883,-0.09761674622706795,-0.1503723250118763,-0.0736011345807639,-0.06361985759823496,-0.15764599315092886,-0.1751032961651729,-0.0,-0.0,0
2021-06-28,133430,111575,Denis Shapovalov,Karen Khachanov,Grass,61.10144671425769,-11.639481776084722,1,0,0,17,950,0.17177332715226395,0.28444216245884285,0.12237673069660437,0.01923624964377324,5,0.12220400322445618,0.02200805250698812,-0.006027538043432035,0.09593307504602533,-0.02195513618132605,0.011959592173163114,0.01404684465611955,0.03274553474185338,-0.029240339797601766,0.0,0.0,1
2021-06-28,111575,133430,Karen Khachanov,Denis Shapovalov,Grass,-61.10144671425769,11.639481776084722,1,0,0,-17,-950,-0.17177332715226395,-0.28444216245884285,-0.12237673069660437,-0.01923624964377324,-5,-0.12220400322445618,-0.02200805250698812,0.006027538043432035,-0.09593307504602533,0.02195513618132605,-0.011959592173163114,-0.01404684465611955,-0.03274553474185338,0.029240339797601766,-0.0,-0.0,0
2021-06-28,126610,200000,Matteo Berrettini,Felix Auger Aliassime,Grass,173.34986469259115,55.06747607106786,1,0,0,10,2000,0.25384533956698435,0.22909383251234017,0.11122956001928808,0.1130485324033711,-13,0.205918434944942,0.019937833196170596,-0.010161083158769513,0.013484634961492437,-0.24933832044160975,0.01196398505975127,-0.007640796508254,-0.023111029562063012,-0.26509711983074524,0.0,0.0,1
2021-06-28,200000,126610,Felix Auger Aliassime,Matteo Berrettini,Grass,-173.34986469259115,-55.06747607106786,1,0,0,-10,-2000,-0.25384533956698435,-0.22909383251234017,-0.11122956001928808,-0.1130485324033711,13,-0.205918434944942,-0.019937833196170596,0.010161083158769513,-0.013484634961492437,0.24933832044160975,-0.01196398505975127,0.007640796508254,0.023111029562063012,0.26509711983074524,-0.0,-0.0,0
2021-06-28,128034,103819,Hubert Hurkacz,Roger Federer,Grass,-192.7293000203772,-135.42562720738647,1,0,0,-10,-2282,0.1546355030753475,-0.38059609223428076,-0.36067601212395345,-0.2781818181818182,23,-0.03365299964800322,-0.03617587073895123,-0.012228128421244377,-0.1391533122787666,-0.11024919161858648,-0.035388682954371364,-0.022358335154188613,-0.13721150197386645,-0.23938871484875263,0.0,0.0,1
2021-06-28,103819,128034,Roger Federer,Hubert Hurkacz,Grass,192.7293000203772,135.42562720738647,1,0,0,10,2282,-0.1546355030753475,0.38059609223428076,0.36067601212395345,0.2781818181818182,-23,0.03365299964800322,0.03617587073895123,0.012228128421244377,0.1391533122787666,0.11024919161858648,0.035388682954371364,0.022358335154188613,0.13721150197386645,0.23938871484875263,-0.0,-0.0,0
2021-06-28,104925,133430,Novak Djokovic,Denis Shapovalov,Grass,353.9272227258152,104.65286015987203,1,0,0,11,9198,-0.02113838857942136,0.24846440794487745,0.3959055509427184,0.3259802398558379,12,0.3049544281138741,0.016955512650737692,0.07099362790727376,0.018181484289323202,0.1130012619940377,0.02554061595825763,0.08166791462704348,0.043118965441466095,0.18226524864720323,1.0,0.0,1
2021-06-28,133430,104925,Denis Shapovalov,Novak Djokovic,Grass,-353.9272227258152,-104.65286015987203,1,0,0,-11,-9198,0.02113838857942136,-0.24846440794487745,-0.3959055509427184,-0.3259802398558379,-12,-0.3049544281138741,-0.016955512650737692,-0.07099362790727376,-0.018181484289323202,-0.1130012619940377,-0.02554061595825763,-0.08166791462704348,-0.043118965441466095,-0.18226524864720323,-1.0,-0.0,0
2021-06-28,126610,128034,Matteo Berrettini,Hubert Hurkacz,Grass,222.71076341859907,178.459971121938,1,0,0,9,1935,0.3196215121038254,0.6222218079676982,0.4957187840535164,0.15369369369369368,11,0.3235662252570522,0.06533964193628339,0.023342103680008608,0.13739682715376045,-0.020435534684038692,0.04133879494135295,0.0014072283297454913,0.11528375190477824,-0.009850114762604945,0.0,0.0,1
2021-06-28,128034,126610,Hubert Hurkacz,Matteo Berrettini,Grass,-222.71076341859907,-178.459971121938,1,0,0,-9,-1935,-0.3196215121038254,-0.6222218079676982,-0.4957187840535164,-0.15369369369369368,-11,-0.3235662252570522,-0.06533964193628339,-0.023342103680008608,-0.13739682715376045,0.020435534684038692,-0.04133879494135295,-0.0014072283297454913,-0.11528375190477824,0.009850114762604945,-0.0,-0.0,0
2021-06-28,104925,126610,Novak Djokovic,Matteo Berrettini,Grass,182.46788146147833,-63.4388518416979,1,0,0,8,7645,-0.2813245759281318,0.0704403242151811,0.09415229835411665,0.18600555442660704,22,0.05478629235166643,-0.03765802314046096,0.07447103086761758,-0.010979580636494068,0.2138083120155816,-0.02078674713439621,0.08109667010936517,-0.06631606665366907,0.227180261207637,0.0,0.0,1
2021-06-28,126610,104925,Matteo Berrettini,Novak Djokovic,Grass,-182.46788146147833,63.4388518416979,1,0,0,-8,-7645,0.2813245759281318,-0.0704403242151811,-0.09415229835411665,-0.18600555442660704,-22,-0.05478629235166643,0.03765802314046096,-0.07447103086761758,0.010979580636494068,-0.2138083120155816,0.02078674713439621,-0.08109667010936517,0.06631606665366907,-0.227180261207637,-0.0,-0.0,0
2021-06-28,111575,200624,Karen Khachanov,Sebastian Korda,Grass,-70.5038938843145,-12.134159604168872,1,0,0,21,693,-0.3597863852352867,-0.28326473221100684,-0.23742708241677668,-0.10188087774294674,83,-0.19694389482482616,-0.007002120044625748,-0.015924056278972587,-0.122263867933884,0.02299854692838016,0.010292135319833418,-0.04707424580001662,-0.10377306384427809,-0.036232196771558534,0.0,0.0,1
2021-06-28,200624,111575,Sebastian Korda,Karen Khachanov,Grass,70.5038938843145,12.134159604168872,1,0,0,-21,-693,0.3597863852352867,0.28326473221100684,0.23742708241677668,0.10188087774294674,-83,0.19694389482482616,0.007002120044625748,0.015924056278972587,0.122263867933884,-0.02299854692838016,-0.010292135319833418,0.04707424580001662,0.10377306384427809,0.036232196771558534,-0.0,-0.0,0
2021-06-28,126094,104926,Andrey Rublev,Fabio Fognini,Grass,223.41782604282275,29.80408467242978,1,0,0,24,4252,0.4000799294029577,0.18118274592249528,0.11247981692791542,0.21436742164264477,48,0.11864350095381287,0.03917989830878177,-0.005468758537395535,-0.03750744388023208,-0.14983174490527457,0.04130833700454406,0.005255246396766833,0.015648695707926263,-0.2689242462601198,-0.19999999999999996,0.0,1
2021-06-28,104926,126094,Fabio Fognini,Andrey Rublev,Grass,-223.41782604282275,-29.80408467242978,1,0,0,-24,-4252,-0.4000799294029577,-0.18118274592249528,-0.11247981692791542,-0.21436742164264477,-48,-0.11864350095381287,-0.03917989830878177,0.005468758537395535,0.03750744388023208,0.14983174490527457,-0.04130833700454406,-0.005255246396766833,-0.015648695707926263,0.2689242462601198,0.19999999999999996,-0.0,0
2021-06-28,105138,136440,Roberto Bautista Agut,Dominik Koepfer,Grass,115.94895041025507,73.89246228288698,1,0,0,52,2017,0.04445310047422319,0.07666777107612105,0.36587532547525986,0.1626436781609195,71,0.14025744577796412,0.06001067072145039,0.017452747241376465,0.1321517385565355,-0.15446706421528184,0.08101893559701812,0.010788152616195645,0.15331174644963208,-0.22937073611025616,0.0,0.0,1
2021-06-28,136440,105138,Dominik Koepfer,Roberto Bautista Agut,Grass,-115.94895041025507,-73.89246228288698,1,0,0,-52,-2017,-0.04445310047422319,-0.07666777107612105,-0.36587532547525986,-0.1626436781609195,-71,-0.14025744577796412,-0.06001067072145039,-0.017452747241376465,-0.1321517385565355,0.15446706421528184,-0.08101893559701812,-0.010788152616195645,-0.15331174644963208,0.22937073611025616,-0.0,-0.0,0
2021-06-28,106426,124079,Cristian Garin,Pedro Martinez,Grass,141.41553780038453,-16.702398663352824,1,0,0,87,1704,0.08777194378374699,0.3057023228298991,-0.1644297677209079,0.14642631246046806,71,0.18270181350249803,-0.02092772433865009,-0.008365355190172397,0.040151425773885197,0.026419655621059357,-0.032963146794327436,-0.029611737601827615,0.04693977003672567,0.11146293933500417,0.0,0.0,1
2021-06-28,124079,106426,Pedro Martinez,Cristian Garin,Grass,-141.41553780038453,16.702398663352824,1,0,0,-87,-1704,-0.08777194378374699,-0.3057023228298991,0.1644297677209079,-0.14642631246046806,-71,-0.18270181350249803,0.02092772433865009,0.008365355190172397,-0.040151425773885197,-0.026419655621059357,0.032963146794327436,0.029611737601827615,-0.04693977003672567,-0.11146293933500417,-0.0,-0.0,0
2021-06-28,126094,144750,Andrey Rublev,Lloyd Harris,Grass,211.10047037574031,53.96934060149738,1,0,0,44,4852,0.06061211231193997,0.2410276237159189,0.29740138944915967,0.23795914046787348,74,-0.12199602942009458,0.002329980755751637,0.02989200554904714,-0.14390199075997367,-0.07805204521034975,0.018423045983688824,0.02364786286064463,-0.19767739477704405,-0.20329975913450304,0.0,0.0,1
2021-06-28,144750,126094,Lloyd Harris,Andrey Rublev,Grass,-211.10047037574031,-53.96934060149738,1,0,0,-44,-4852,-0.06061211231193997,-0.2410276237159189,-0.29740138944915967,-0.23795914046787348,-74,0.12199602942009458,-0.002329980755751637,-0.02989200554904714,0.14390199075997367,0.07805204521034975,-0.018423045983688824,-0.02364786286064463,0.19767739477704405,0.20329975913450304,-0.0,-0.0,0
2021-06-28,126207,105577,Frances Tiafoe,Vasek Pospisil,Grass,-40.09414943288175,-3.6879778332643127,1,0,0,8,77,0.08070078296062189,0.10413425540221288,0.10123513012822549,-0.03725542749932992,50,0.10639130468819336,-0.010727570393813668,0.012326322797262257,-0.12672813864642707,-0.13487464873876642,0.0013918069712104408,-0.007508910842581484,-0.1674444952321985,-0.1767809849900005,0.0,0.0,1
2021-06-28,105577,126207,Vasek Pospisil,Frances Tiafoe,Grass,40.09414943288175,3.6879778332643127,1,0,0,-8,-77,-0.08070078296062189,-0.10413425540221288,-0.10123513012822549,0.03725542749932992,-50,-0.10639130468819336,0.010727570393813668,-0.012326322797262257,0.12672813864642707,0.13487464873876642,-0.0013918069712104408,0.007508910842581484,0.1674444952321985,0.1767809849900005,-0.0,-0.0,0
2021-06-28,111575,106078,Karen Khachanov,Egor Gerasimov,Grass,36.32098676687724,10.692739460246912,1,0,0,44,1024,-0.14343350502995136,0.1550273896476812,0.022258258901217798,0.01724137931034475,58,-0.15547408644970417,0.027397113208259216,-0.02154665152656099,-0.07527220726688444,0.061428173313183176,0.04469136857271838,-0.052696841047605025,-0.05678140317727853,0.0021974296132444837,0.0,0.0,1
2021-06-28,106078,111575,Egor Gerasimov,Karen Khachanov,Grass,-36.32098676687724,-10.692739460246912,1,0,0,-44,-1024,0.14343350502995136,-0.1550273896476812,-0.022258258901217798,-0.01724137931034475,-58,0.15547408644970417,-0.027397113208259216,0.02154665152656099,0.07527220726688444,-0.061428173313183176,-0.04469136857271838,0.052696841047605025,0.05678140317727853,-0.0021974296132444837,-0.0,-0.0,0
2021-06-28,105554,105583,Daniel Evans,Dusan Lajovic,Grass,192.7741757533147,80.82726000733237,1,0,0,16,611,0.36576859798226274,0.18679968728183133,0.6272253011511779,0.1313844086021505,-3,0.40211910644066107,0.017676453958923144,-0.0325224190790635,0.154930543352789,0.06484971421887825,0.045172353609163385,-0.019730548409309656,0.2116643817797571,-0.0801964070900244,0.0,0.0,1
2021-06-28,105583,105554,Dusan Lajovic,Daniel Evans,Grass,-192.7741757533147,-80.82726000733237,1,0,0,-16,-611,-0.36576859798226274,-0.18679968728183133,-0.6272253011511779,-0.1313844086021505,3,-0.40211910644066107,-0.017676453958923144,0.0325224190790635,-0.154930543352789,-0.06484971421887825,-0.045172353609163385,0.019730548409309656,-0.2116643817797571,0.0801964070900244,-0.0,-0.0,0
2021-06-28,200624,126156,Sebastian Korda,Antoine Hoang,Grass,191.50420237570847,24.560583815982454,1,0,0,106,816,0.42133879680393693,0.48827028080867235,0.2191448007774539,0.2792207792207792,19,0.2532035464198118,0.03685731462342978,0.04089970727711273,0.16525424658811017,-0.19721782583754016,0.03685731462342978,0.04089970727711273,0.16525424658811017,-0.19721782583754016,0.0,0.0,1
2021-06-28,126156,200624,Antoine Hoang,Sebastian Korda,Grass,-191.50420237570847,-24.560583815982454,1,0,0,-106,-816,-0.42133879680393693,-0.48827028080867235,-0.2191448007774539,-0.2792207792207792,-19,-0.2532035464198118,-0.03685731462342978,-0.04089970727711273,-0.16525424658811017,0.19721782583754016,-0.03685731462342978,-0.04089970727711273,-0.16525424658811017,0.19721782583754016,-0.0,-0.0,0
2021-06-28,104918,106214,Andy Murray,Oscar Otte,Grass,70.69037419880851,4.921412840101311,1,0,0,33,206,0.057544580264223225,0.019205624508041697,-0.04054054054054057,0.18518518518518517,18,0.39247536792208937,-0.0006038873932060485,-0.014603849552279946,-0.005852924083412869,0.0002972202208684216,-0.0006038873932060485,-0.014603849552279946,-0.005852924083412869,0.0002972202208684216,0.0,0.0,1
2021-06-28,106214,104918,Oscar Otte,Andy Murray,Grass,-70.69037419880851,-4.921412840101311,1,0,0,-33,-206,-0.057544580264223225,-0.019205624508041697,0.04054054054054057,-0.18518518518518517,-18,-0.39247536792208937,0.0006038873932060485,0.014603849552279946,0.005852924083412869,-0.0002972202208684216,0.0006038873932060485,0.014603849552279946,0.005852924083412869,-0.0002972202208684216,-0.0,-0.0,0
2021-06-28,136440,126952,Dominik Koepfer,Soon Woo Kwon,Grass,-23.292159721599774,-35.95694635516702,1,0,0,9,122,-0.11655471200104889,-0.16071617098887614,-0.3138116345663516,-0.033333333333333326,-1,-0.22081322792047314,-0.013017297328256072,0.0071680015137756126,0.03805967057529047,0.02615463367040194,-0.013017297328256072,0.0071680015137756126,0.03805967057529047,0.02615463367040194,0.0,0.0,1
2021-06-28,126952,136440,Soon Woo Kwon,Dominik Koepfer,Grass,23.292159721599774,35.95694635516702,1,0,0,-9,-122,0.11655471200104889,0.16071617098887614,0.3138116345663516,0.033333333333333326,1,0.22081322792047314,0.013017297328256072,-0.0071680015137756126,-0.03805967057529047,-0.02615463367040194,0.013017297328256072,-0.0071680015137756126,-0.03805967057529047,-0.02615463367040194,-0.0,-0.0,0
2021-06-28,105916,106043,Marton Fucsovics,Diego Schwartzman,Grass,-71.32249044052014,-49.06575347014859,1,0,0,-37,-1716,0.07523549270567331,-0.2945306635440414,-0.2637851645323284,-0.09887844301500903,-35,0.25048460239003106,-0.027674103939100636,-0.03822721478652008,0.019220496077126836,-0.2038251679100131,-0.05326282526587511,-0.030521444467083825,-0.10013826859075503,0.006867161880374728,0.0,0.0,1
2021-06-28,106043,105916,Diego Schwartzman,Marton Fucsovics,Grass,71.32249044052014,49.06575347014859,1,0,0,37,1716,-0.07523549270567331,0.2945306635440414,0.2637851645323284,0.09887844301500903,35,-0.25048460239003106,0.027674103939100636,0.03822721478652008,-0.019220496077126836,0.2038251679100131,0.05326282526587511,0.030521444467083825,0.10013826859075503,-0.006867161880374728,-0.0,-0.0,0
2021-06-28,126610,122298,Matteo Berrettini,Botic Van De Zandschulp,Grass,290.4880521012078,168.8786544372988,1,0,0,130,3928,0.19649910560234718,0.4581660934048763,0.40584770164588335,0.1936936936936937,103,0.1548311394225077,0.06459191105957296,0.010665455538982516,0.06663386152096251,-0.058554459849523344,0.06355153339166231,0.003638296195512203,0.10221109247571436,-0.06917836970462765,0.0,0.0,1
2021-06-28,122298,126610,Botic Van De Zandschulp,Matteo Berrettini,Grass,-290.4880521012078,-168.8786544372988,1,0,0,-130,-3928,-0.19649910560234718,-0.4581660934048763,-0.40584770164588335,-0.1936936936936937,-103,-0.1548311394225077,-0.06459191105957296,-0.010665455538982516,-0.06663386152096251,0.058554459849523344,-0.06355153339166231,-0.003638296195512203,-0.10221109247571436,0.06917836970462765,-0.0,-0.0,0
2021-06-28,106415,104545,Yoshihito Nishioka,John Isner,Grass,-117.58208296309454,-87.87958473700837,1,0,0,-25,-633,-0.06980899647179345,-0.2850820657499271,-0.8742861417558803,-0.1112673855289889,-2,0.1954598051441262,-0.09600094202413734,0.051539726515744066,-0.1151085049095345,0.01664800469920047,-0.09277483061843617,0.0287147150756763,-0.24185937959726445,-0.2514570814783395,0.0,0.0,1
2021-06-28,104545,106415,John Isner,Yoshihito Nishioka,Grass,117.58208296309454,87.87958473700837,1,0,0,25,633,0.06980899647179345,0.2850820657499271,0.8742861417558803,0.1112673855289889,2,-0.1954598051441262,0.09600094202413734,-0.051539726515744066,0.1151085049095345,-0.01664800469920047,0.09277483061843617,-0.0287147150756763,0.24185937959726445,0.2514570814783395,-0.0,-0.0,0
2021-06-28,125802,104871,Ilya Ivashka,Jeremy Chardy,Grass,-10.881457749446554,42.60485791180963,1,0,0,-18,-211,0.38555487583544235,0.2570702705442333,0.2746195708459185,-0.04373423044575275,-46,-0.0776063003648117,0.02453804923109426,0.02473759167614009,0.19721755737779462,-0.1462986063963977,-0.0026011306958173552,0.02438052291913989,0.04432277493637404,-0.03529595049149681,0.0,0.0,1
2021-06-28,104871,125802,Jeremy Chardy,Ilya Ivashka,Grass,10.881457749446554,-42.60485791180963,1,0,0,18,211,-0.38555487583544235,-0.2570702705442333,-0.2746195708459185,0.04373423044575275,46,0.0776063003648117,-0.02453804923109426,-0.02473759167614009,-0.19721755737779462,0.1462986063963977,0.0026011306958173552,-0.02438052291913989,-0.04432277493637404,0.03529595049149681,-0.0,-0.0,0
2021-06-28,111442,105453,Jordan Thompson,Kei Nishikori,Grass,-119.01857500177766,-20.457588289365503,1,0,0,-25,-281,0.08752268657807227,-0.1031334396915522,-0.16426981928287,-0.061417052667695926,20,0.07988386943594972,0.012493110587224798,-0.04433933412493041,-0.053231792371553954,-0.1631527892136802,-0.006745370414506846,-0.049568670816395155,0.11908122856925052,-0.18588617882716735,0.0,0.0,1
2021-06-28,105453,111442,Kei Nishikori,Jordan Thompson,Grass,119.01857500177766,20.457588289365503,1,0,0,25,281,-0.08752268657807227,0.1031334396915522,0.16426981928287,0.061417052667695926,-20,-0.07988386943594972,-0.012493110587224798,0.04433933412493041,0.053231792371553954,0.1631527892136802,0.006745370414506846,0.049568670816395155,-0.11908122856925052,0.18588617882716735,-0.0,-0.0,0
