date,year,player_a,player_b,surface,predicted_prob_a,market_prob_b365,clv_b365,market_prob_bf,clv_bf,bet365_true_prob_a,clv_bet365,betfair_true_prob_a,clv_betfair,odds_a,odds_b,odds_a_b365,odds_b_b365,odds_a_bf,odds_b_bf,pinnacle_true_prob_a,clv_pinnacle,max_true_prob_a,clv_max,actual_winner
2025-03-19,2025,Nuno Borges,Zizou Bergs,Hard,0.5433979,0.5263157894736842,0.017082110526315808,,,0.5263157894736842,0.017082110526315808,,,1.8,2.0,1.8,2.0,,,0.5396419437340153,0.0037559562659846835,0.5367088607594936,0.006689039240506345,0
2025-03-19,2025,Pedro Martinez,Luciano Darderi,Hard,0.5986834,0.6025316455696202,-0.0038482455696202678,,,0.6025316455696202,-0.0038482455696202678,,,1.57,2.38,1.57,2.38,,,0.6240963855421686,-0.025412985542168642,0.6166666666666667,-0.01798326666666672,0
2025-03-19,2025,Quentin Halys,Lorenzo Musetti,Hard,0.39864936,0.39746835443037976,0.0011810055696202526,,,0.39746835443037976,0.0011810055696202526,,,2.38,1.57,2.38,1.57,,,0.38875305623471884,0.009896303765281167,0.39024390243902446,0.008405457560975549,0
2025-03-19,2025,Quentin Halys,Thiago Seyboth Wild,Hard,0.60378176,0.6025316455696202,0.0012501144303797007,,,0.6025316455696202,0.0012501144303797007,,,1.57,2.38,1.57,2.38,,,0.5930521091811414,0.010729650818858572,0.5946601941747574,0.009121565825242595,1
2025-03-19,2025,Reilly Opelka,Holger Rune,Hard,0.32142538,0.3181818181818181,0.0032435618181818615,,,0.3181818181818181,0.0032435618181818615,,,3.0,1.4,3.0,1.4,,,0.33409610983981697,-0.012670729839816985,0.3173913043478261,0.004034075652173896,1
2025-03-19,2025,Rinky Hijikata,Hamad Medjedovic,Hard,0.22176784,0.3181818181818181,-0.09641397818181813,,,0.3181818181818181,-0.09641397818181813,,,3.0,1.4,3.0,1.4,,,0.31194690265486724,-0.09017906265486725,0.3146551724137931,-0.0928873324137931,1
2025-03-19,2025,Roberto Bautista Agut,Jakub Mensik,Hard,0.4067499,0.3181818181818181,0.08856808181818188,,,0.3181818181818181,0.08856808181818188,,,3.0,1.4,3.0,1.4,,,0.32653061224489793,0.08021928775510206,0.3103448275862069,0.09640507241379309,0
2025-03-19,2025,Roberto Carballes Baena,Brandon Nakashima,Hard,0.35476312,0.27083333333333337,0.08392978666666662,,,0.27083333333333337,0.08392978666666662,,,3.5,1.3,3.5,1.3,,,0.2655935613682092,0.08916955863179077,0.26946107784431134,0.08530204215568865,0
2025-03-19,2025,Roman Safiullin,Alexei Popyrin,Hard,0.43139416,0.4516971279373368,-0.02030296793733677,,,0.4516971279373368,-0.02030296793733677,,,2.1,1.73,2.1,1.73,,,0.4717948717948718,-0.04040071179487176,0.46464646464646464,-0.033252304646464614,1
2025-03-19,2025,Roman Safiullin,Jenson Brooksby,Hard,0.68259656,0.5,0.18259656000000002,,,0.5,0.18259656000000002,,,1.91,1.91,1.91,1.91,,,0.5218508997429305,0.1607456602570695,0.508557457212714,0.17403910278728607,1
2025-03-19,2025,Sebastian Korda,Eliot Spizzirri,Hard,0.8069834,0.7188160676532769,0.08816733234672314,,,0.7188160676532769,0.08816733234672314,,,1.33,3.4,1.33,3.4,,,0.7142857142857143,0.09269768571428572,0.7246963562753037,0.08228704372469631,1
2025-03-19,2025,Taylor Fritz,Lorenzo Sonego,Hard,0.79420686,0.8283132530120482,-0.03410639301204821,,,0.8283132530120482,-0.03410639301204821,,,1.14,5.5,1.14,5.5,,,0.8370786516853933,-0.042871791685393346,0.8388429752066116,-0.04463611520661159,1
2025-03-19,2025,Tomas Machac,Matteo Arnaldi,Hard,0.72644,0.6563245823389022,0.07011541766109775,,,0.6563245823389022,0.07011541766109775,,,1.44,2.75,1.44,2.75,,,0.6380952380952382,0.08834476190476181,0.6440281030444964,0.08241189695550355,1
2025-03-19,2025,Tristan Schoolkate,Ethan Quinn,Hard,0.5038962,0.39746835443037976,0.10642784556962026,,,0.39746835443037976,0.10642784556962026,,,2.38,1.57,2.38,1.57,,,0.39655172413793105,0.10734447586206897,0.3942992874109264,0.10959691258907361,1
2025-03-19,2025,Ugo Humbert,Joao Fonseca,Hard,0.7112713,0.5684754521963824,0.14279584780361765,,,0.5684754521963824,0.14279584780361765,,,1.67,2.2,1.67,2.2,,,0.5732323232323232,0.13803897676767685,0.5806451612903225,0.13062613870967754,0
2025-03-19,2025,Yibing Wu,Matteo Arnaldi,Hard,0.3131437,0.23809523809523808,0.07504846190476194,,,0.23809523809523808,0.07504846190476194,,,4.0,1.25,4.0,1.25,,,0.22441651705565527,0.08872718294434476,0.21875,0.09439370000000002,0
2025-03-31,2025,Adrian Mannarino,Yannick Hanfmann,Clay,0.23963074,0.3436754176610979,-0.10404467766109787,,,0.3436754176610979,-0.10404467766109787,,,2.75,1.44,2.75,1.44,,,,,0.35141509433962265,-0.11178435433962264,1
2025-03-31,2025,Alejandro Tabilo,Jenson Brooksby,Clay,0.6783419,0.5483028720626633,0.1300390279373368,,,0.5483028720626633,0.1300390279373368,,,1.73,2.1,1.73,2.1,,,0.5431472081218274,0.13519469187817268,0.5588235294117647,0.11951837058823533,0
2025-03-31,2025,Alex Michelsen,Learner Tien,Clay,0.52185374,0.47368421052631576,0.04816952947368419,,,0.47368421052631576,0.04816952947368419,,,2.0,1.8,2.0,1.8,,,0.493573264781491,0.02828047521850896,0.5073170731707317,0.014536666829268241,1
2025-03-31,2025,Alexander Ritschard,Cristian Garin,Clay,0.28937936,0.3436754176610979,-0.05429605766109791,,,0.3436754176610979,-0.05429605766109791,,,2.75,1.44,2.75,1.44,,,0.3734939759036145,-0.08411461590361452,0.3619489559164733,-0.07256959591647333,0
2025-03-31,2025,Alexander Shevchenko,Filip Misolic,Clay,0.51400846,0.4516971279373368,0.062311332062663205,,,0.4516971279373368,0.062311332062663205,,,2.1,1.73,2.1,1.73,,,0.47557840616966585,0.038430053830334154,0.4625,0.05150845999999998,0
2025-03-31,2025,Borna Gojo,Vit Kopriva,Clay,0.5589223,0.413265306122449,0.145656993877551,,,0.413265306122449,0.145656993877551,,,2.3,1.62,2.3,1.62,,,0.41353383458646614,0.14538846541353384,0.41975308641975306,0.13916921358024692,0
2025-03-31,2025,Camilo Ugo Carabelli,Filip Misolic,Clay,0.6234469,0.6203473945409429,0.003099505459057128,,,0.6203473945409429,0.003099505459057128,,,1.53,2.5,1.53,2.5,,,0.647196261682243,-0.023749361682242953,0.6428571428571429,-0.01941024285714288,0
2025-03-31,2025,Christopher Eubanks,Rinky Hijikata,Clay,0.5304813,0.47368421052631576,0.05679708947368428,,,0.47368421052631576,0.05679708947368428,,,2.0,1.8,2.0,1.8,,,0.5,0.030481300000000044,0.4808612440191387,0.04962005598086133,1
2025-03-31,2025,Corentin Denolly,Aleksandar Kovacevic,Clay,0.24577312,0.18962722852512157,0.056145891474878445,,,0.18962722852512157,0.056145891474878445,,,5.0,1.17,5.0,1.17,,,0.20603015075376882,0.03974296924623119,0.19743178170144465,0.04834133829855536,0
2025-03-31,2025,Corentin Denolly,Brandon Holt,Clay,0.28050953,0.2982456140350877,-0.017736084035087696,,,0.2982456140350877,-0.017736084035087696,,,3.2,1.36,3.2,1.36,,,0.2948717948717949,-0.014362264871794872,0.2827868852459016,-0.0022773552459016133,1
2025-03-31,2025,Cristian Garin,Tommy Paul,Clay,0.38443738,0.2982456140350877,0.08619176596491229,,,0.2982456140350877,0.08619176596491229,,,3.2,1.36,3.2,1.36,,,0.2878151260504202,0.0966222539495798,0.29227557411273486,0.09216180588726514,0
2025-03-31,2025,Damir Dzumhur,Valentin Vacherot,Clay,0.68062866,0.586734693877551,0.09389396612244905,,,0.586734693877551,0.09389396612244905,,,1.62,2.3,1.62,2.3,,,0.5885286783042394,0.09209998169576061,0.5905707196029777,0.0900579403970223,1
2025-03-31,2025,Daniel Altmaier,Otto Virtanen,Clay,0.54073036,0.744047619047619,-0.203317259047619,,,0.744047619047619,-0.203317259047619,,,1.29,3.75,1.29,3.75,,,0.7400793650793651,-0.19934900507936515,0.7426326129666011,-0.20190225296660114,0
2025-03-31,2025,Elliot Benchetrit,Jesper De Jong,Clay,0.20144407,0.09584086799276674,0.10560320200723326,,,0.09584086799276674,0.10560320200723326,,,10.0,1.06,10.0,1.06,,,0.0981818181818182,0.1032622518181818,0.09747292418772564,0.10397114581227436,0
2025-03-31,2025,Ethan Quinn,Colton Smith,Clay,0.4048345,0.36319612590799033,0.041638374092009656,,,0.36319612590799033,0.041638374092009656,,,2.63,1.5,2.63,1.5,,,0.3705463182897863,0.034288181710213694,0.375,0.029834499999999986,0
2025-03-31,2025,Fabio Fognini,Raphael Collignon,Clay,0.6123363,0.3796526054590571,0.23268369454094284,,,0.3796526054590571,0.23268369454094284,,,2.5,1.53,2.5,1.53,,,0.35211267605633806,0.2602236239436619,0.35813953488372097,0.254196765116279,0
2025-03-31,2025,Hugo Dellien,Aleksandar Vukic,Clay,0.36013255,0.6025316455696202,-0.24239909556962025,,,0.6025316455696202,-0.24239909556962025,,,1.57,2.38,1.57,2.38,,,0.6024691358024691,-0.24233658580246908,0.6067961165048543,-0.24666356650485433,1
2025-03-31,2025,Hugo Dellien,Alexandre Muller,Clay,0.22825938,0.36319612590799033,-0.13493674590799032,,,0.36319612590799033,-0.13493674590799032,,,2.63,1.5,2.63,1.5,,,0.36104513064133015,-0.13278575064133014,0.3685446009389672,-0.14028522093896717,0
2025-03-31,2025,Hugo Gaston,Luciano Darderi,Clay,0.4105326,0.36319612590799033,0.047336474092009695,,,0.36319612590799033,0.047336474092009695,,,2.63,1.5,2.63,1.5,,,0.38780487804878055,0.02272772195121947,0.3767772511848341,0.0337553488151659,0
2025-03-31,2025,James Duckworth,Colton Smith,Clay,0.4740521,0.28118393234672306,0.1928681676532769,,,0.28118393234672306,0.1928681676532769,,,3.4,1.33,3.4,1.33,,,0.2839248434237996,0.1901272565762004,0.26614481409001955,0.20790728590998042,0
2025-03-31,2025,Jordan Thompson,Ethan Quinn,Clay,0.67395866,0.6203473945409429,0.053611265459057145,,,0.6203473945409429,0.053611265459057145,,,1.53,2.5,1.53,2.5,,,0.6024691358024691,0.07148952419753096,0.6188235294117647,0.05513513058823538,0
2025-03-31,2025,Kamil Majchrzak,Jaume Munar,Clay,0.4197175,0.2982456140350877,0.12147188596491232,,,0.2982456140350877,0.12147188596491232,,,3.2,1.36,3.2,1.36,,,0.319910514541387,0.099806985458613,0.3023255813953488,0.1173919186046512,1
2025-03-31,2025,Kamil Majchrzak,Jesper De Jong,Clay,0.52667356,0.5263157894736842,0.00035777052631580375,,,0.5263157894736842,0.00035777052631580375,,,1.8,2.0,1.8,2.0,,,0.5307692307692307,-0.004095670769230675,0.5319693094629157,-0.0052957494629156665,1
2025-03-31,2025,Kei Nishikori,Mitchell Krueger,Clay,0.6702968,0.7619047619047619,-0.09160796190476184,,,0.7619047619047619,-0.09160796190476184,,,1.25,4.0,1.25,4.0,,,0.77007299270073,-0.09977619270073002,0.7686703096539161,-0.09837350965391611,1
2025-03-31,2025,Laslo Djere,Mariano Navone,Clay,0.57663006,0.5263157894736842,0.050314270526315874,,,0.5263157894736842,0.050314270526315874,,,1.8,2.0,1.8,2.0,,,0.5244215938303342,0.0522084661696659,0.5363408521303258,0.04028920786967427,0
2025-03-31,2025,Lorenzo Sonego,Vit Kopriva,Clay,0.6388341,0.6203473945409429,0.018486705459057062,,,0.6203473945409429,0.018486705459057062,,,1.53,2.5,1.53,2.5,,,0.585,0.053834099999999996,0.6004784688995215,0.03835563110047846,0
2025-03-31,2025,Mackenzie Mcdonald,Brandon Nakashima,Clay,0.3401408,0.3436754176610979,-0.003534617661097861,,,0.3436754176610979,-0.003534617661097861,,,2.75,1.44,2.75,1.44,,,0.3356164383561644,0.004524361643835628,0.3356164383561644,0.004524361643835628,0
2025-03-31,2025,Martin Klizan,Francisco Comesana,Clay,0.2653545,0.27083333333333337,-0.005478833333333377,,,0.27083333333333337,-0.005478833333333377,,,3.5,1.3,3.5,1.3,,,0.2655935613682092,-0.00023906136820922574,0.26706827309236947,-0.001713773092369475,0
2025-03-31,2025,Marton Fucsovics,Luca Nardi,Clay,0.71858925,0.6368038740920097,0.08178537590799029,,,0.6368038740920097,0.08178537590799029,,,1.5,2.63,1.5,2.63,,,0.6284289276807979,0.09016032231920201,0.6455399061032865,0.07304934389671347,1
2025-03-31,2025,Marton Fucsovics,Mariano Navone,Clay,0.5088737,0.39746835443037976,0.11140534556962023,,,0.39746835443037976,0.11140534556962023,,,2.38,1.57,2.38,1.57,,,0.3783132530120482,0.13056044698795177,0.38571428571428573,0.12315941428571425,1
2025-03-31,2025,Michael Mmoh,Adam Walton,Clay,0.5466525,0.5684754521963824,-0.021822952196382417,,,0.5684754521963824,-0.021822952196382417,,,1.67,2.2,1.67,2.2,,,0.5743073047858943,-0.027654804785894327,0.5725,-0.025847500000000023,0
2025-03-31,2025,Nuno Borges,Raphael Collignon,Clay,0.7486836,0.6203473945409429,0.1283362054590571,,,0.6203473945409429,0.1283362054590571,,,1.53,2.5,1.53,2.5,,,0.5778894472361809,0.17079415276381915,0.6028368794326241,0.1458467205673759,1
2025-03-31,2025,Pablo Carreno Busta,Tallon Griekspoor,Clay,0.5570542,0.4516971279373368,0.10535707206266326,,,0.4516971279373368,0.10535707206266326,,,2.1,1.73,2.1,1.73,,,0.44783715012722647,0.10921704987277359,0.4492385786802031,0.10781562131979694,0
2025-03-31,2025,Pablo Carreno Busta,Younes Lalami Laaroussi,Clay,0.89093107,0.9663445518160613,-0.07541348181606122,,,0.9663445518160613,-0.07541348181606122,,,1.01,29.0,1.01,29.0,,,0.9704419081065261,-0.07951083810652604,0.9704419081065261,-0.07951083810652604,1
2025-03-31,2025,Pavel Kotov,Mattia Bellucci,Clay,0.43942502,0.5483028720626633,-0.10887785206266326,,,0.5483028720626633,-0.10887785206266326,,,1.73,2.1,1.73,2.1,,,0.5358974358974359,-0.09647241589743588,0.5370843989769821,-0.09765937897698213,0
2025-03-31,2025,Radu Albot,Camilo Ugo Carabelli,Clay,0.34411314,0.2198198198198198,0.12429332018018019,,,0.2198198198198198,0.12429332018018019,,,4.33,1.22,4.33,1.22,,,0.22784810126582283,0.11626503873417715,0.22540250447227192,0.11871063552772806,0
2025-03-31,2025,Richard Gasquet,Botic Van De Zandschulp,Clay,0.39404264,0.25595238095238093,0.13809025904761907,,,0.25595238095238093,0.13809025904761907,,,3.75,1.29,3.75,1.29,,,0.253411306042885,0.14063133395711502,0.253411306042885,0.14063133395711502,1
2025-03-31,2025,Richard Gasquet,Flavio Cobolli,Clay,0.3549342,0.3436754176610979,0.011258782338902096,,,0.3436754176610979,0.011258782338902096,,,2.75,1.44,2.75,1.44,,,0.3441108545034642,0.010823345496535797,0.3501144164759725,0.0048197835240274545,0
2025-03-31,2025,Roberto Bautista Agut,Francisco Comesana,Clay,0.55334544,0.413265306122449,0.14008013387755097,,,0.413265306122449,0.14008013387755097,,,2.3,1.62,2.3,1.62,,,0.4332493702770781,0.12009606972292186,0.4236453201970444,0.1297001198029556,0
2025-03-31,2025,Roberto Carballes Baena,Otto Virtanen,Clay,0.6039315,0.7188160676532769,-0.11488456765327693,,,0.7188160676532769,-0.11488456765327693,,,1.33,3.4,1.33,3.4,,,0.690744920993228,-0.08681342099322809,0.7112970711297071,-0.10736557112970713,1
2025-03-31,2025,Roberto Carballes Baena,Taha Baadi,Clay,0.8203947,0.9626064420584968,-0.14221174205849674,,,0.9626064420584968,-0.14221174205849674,,,1.01,26.0,1.01,26.0,,,0.9696428571428571,-0.1492481571428571,0.9696428571428571,-0.1492481571428571,1
2025-03-31,2025,Sebastian Baez,Gabriel Diallo,Clay,0.65156716,0.7188160676532769,-0.06724890765327685,,,0.7188160676532769,-0.06724890765327685,,,1.33,3.4,1.33,3.4,,,0.723360655737705,-0.071793495737705,0.723360655737705,-0.071793495737705,1
2025-03-31,2025,Stan Wawrinka,Pedro Martinez,Clay,0.46787888,0.4516971279373368,0.0161817520626632,,,0.4516971279373368,0.0161817520626632,,,2.1,1.73,2.1,1.73,,,0.4743589743589744,-0.0064800943589743976,0.4659949622166247,0.0018839177833753218,0
2025-03-31,2025,Stan Wawrinka,Timofey Skatov,Clay,0.5780581,0.6025316455696202,-0.024473545569620225,,,0.6025316455696202,-0.024473545569620225,,,1.57,2.38,1.57,2.38,,,0.5920398009950248,-0.013981700995024826,0.5946601941747574,-0.01660209417475733,1
2025-03-31,2025,Taro Daniel,Jenson Brooksby,Clay,0.4836051,0.28118393234672306,0.20242116765327695,,,0.28118393234672306,0.20242116765327695,,,3.4,1.33,3.4,1.33,,,0.29087048832271767,0.19273461167728234,0.28721174004192873,0.19639335995807128,0
2025-03-31,2025,Tristan Boyer,Luciano Darderi,Clay,0.44288132,0.3436754176610979,0.09920590233890214,,,0.3436754176610979,0.09920590233890214,,,2.75,1.44,2.75,1.44,,,0.3569739952718676,0.08590732472813245,0.3574766355140187,0.08540468448598132,0
2025-04-07,2025,Alejandro Davidovich Fokina,Ben Shelton,Clay,0.48385698,0.586734693877551,-0.10287771387755096,,,0.586734693877551,-0.10287771387755096,,,1.62,2.3,1.62,2.3,,,0.5965346534653466,-0.11267767346534663,0.5966587112171837,-0.11280173121718373,1
2025-04-07,2025,Alejandro Davidovich Fokina,Jack Draper,Clay,0.37122637,0.3436754176610979,0.027550952338902146,,,0.3436754176610979,0.027550952338902146,,,2.75,1.44,2.75,1.44,,,0.36904761904761907,0.002178750952380959,0.34966592427616927,0.021560445723830757,1
2025-04-07,2025,Alex De Minaur,Tomas Machac,Clay,0.5683685,0.5483028720626633,0.020065627937336794,,,0.5483028720626633,0.020065627937336794,,,1.73,2.1,1.73,2.1,,,0.5617128463476071,0.006655653652392957,0.5714285714285714,-0.0030600714285713426,1
2025-04-07,2025,Alexander Zverev,Matteo Berrettini,Clay,0.55264354,0.6025316455696202,-0.0498881055696202,,,0.6025316455696202,-0.0498881055696202,,,1.57,2.38,1.57,2.38,,,0.5995085995085995,-0.04686505950859943,0.6076555023923446,-0.055011962392344516,0
2025-04-07,2025,Alexandre Muller,Camilo Ugo Carabelli,Clay,0.552536,0.5,0.05253600000000003,,,0.5,0.05253600000000003,,,1.91,1.91,1.91,1.91,,,0.4858611825192801,0.0666748174807199,0.48743718592964824,0.06509881407035178,1
2025-04-07,2025,Andrey Rublev,Arthur Fils,Clay,0.5901027,0.4516971279373368,0.13840557206266318,,,0.4516971279373368,0.13840557206266318,,,2.1,1.73,2.1,1.73,,,0.44556962025316454,0.14453307974683544,0.4504950495049505,0.13960765049504947,0
2025-04-07,2025,Casper Ruud,Alexei Popyrin,Clay,0.72511804,0.7801801801801801,-0.055062140180180075,,,0.7801801801801801,-0.055062140180180075,,,1.22,4.33,1.22,4.33,,,0.794314381270903,-0.06919634127090302,0.8012820512820512,-0.07616401128205119,0
2025-04-07,2025,Daniel Altmaier,Carlos Alcaraz,Clay,0.08584908,0.07407407407407408,0.01177500592592591,,,0.07407407407407408,0.01177500592592591,,,13.0,1.04,13.0,1.04,,,0.17384615384615384,-0.08799707384615385,0.0799716914366596,0.005877388563340399,0
2025-04-07,2025,Daniel Altmaier,Felix Auger Aliassime,Clay,0.23421393,0.3436754176610979,-0.1094614876610979,,,0.3436754176610979,-0.1094614876610979,,,2.75,1.44,2.75,1.44,,,0.39641943734015345,-0.16220550734015346,0.3449781659388646,-0.11076423593886461,1
2025-04-07,2025,Daniil Medvedev,Alex De Minaur,Clay,0.46832722,0.43152454780361754,0.03680267219638245,,,0.43152454780361754,0.03680267219638245,,,2.2,1.67,2.2,1.67,,,0.4004914004914005,0.06783581950859952,0.42180094786729855,0.04652627213270144,0
2025-04-07,2025,Daniil Medvedev,Alexandre Muller,Clay,0.71237457,0.6368038740920097,0.07557069590799037,,,0.6368038740920097,0.07557069590799037,,,1.5,2.63,1.5,2.63,,,0.5953608247422681,0.1170137452577319,0.6252821670428894,0.08709240295711063,1
2025-04-07,2025,Daniil Medvedev,Karen Khachanov,Clay,0.5247697,0.5,0.024769700000000006,,,0.5,0.024769700000000006,,,1.87,1.87,1.87,1.87,,,0.5,0.024769700000000006,0.5062034739454094,0.018566226054590573,1
2025-04-07,2025,Dusan Lajovic,Flavio Cobolli,Clay,0.4429134,0.47368421052631576,-0.03077081052631575,,,0.47368421052631576,-0.03077081052631575,,,2.0,1.8,2.0,1.8,,,0.48843187660668386,-0.045518476606683844,0.48110831234256923,-0.03819491234256922,0
2025-04-07,2025,Fabio Fognini,Francisco Cerundolo,Clay,0.18805227,0.14586070959264127,0.04219156040735872,,,0.14586070959264127,0.04219156040735872,,,6.5,1.11,6.5,1.11,,,0.15251989389920423,0.035532376100795765,0.142156862745098,0.04589540725490199,0
2025-04-07,2025,Flavio Cobolli,Arthur Fils,Clay,0.39978778,0.3436754176610979,0.0561123623389021,,,0.3436754176610979,0.0561123623389021,,,2.75,1.44,2.75,1.44,,,0.3441108545034642,0.0556769254965358,0.3438914027149321,0.055896377285067855,0
2025-04-07,2025,Frances Tiafoe,Alexei Popyrin,Clay,0.5544906,0.43152454780361754,0.1229660521963824,,,0.43152454780361754,0.1229660521963824,,,2.2,1.67,2.2,1.67,,,0.438287153652393,0.11620344634760693,0.4378109452736319,0.11667965472636804,0
2025-04-07,2025,Frances Tiafoe,Miomir Kecmanovic,Clay,0.5082979,0.36319612590799033,0.14510177409200964,,,0.36319612590799033,0.14510177409200964,,,2.63,1.5,2.63,1.5,,,0.36515513126491644,0.14314276873508353,0.3563218390804598,0.1519760609195402,1
2025-04-07,2025,Francisco Cerundolo,Carlos Alcaraz,Clay,0.24187288,0.2982456140350877,-0.05637273403508769,,,0.2982456140350877,-0.05637273403508769,,,3.2,1.36,3.2,1.36,,,0.3286384976525822,-0.08676561765258217,0.2883435582822086,-0.04647067828220858,0
2025-04-07,2025,Gael Monfils,Andrey Rublev,Clay,0.38574052,0.36319612590799033,0.022544394092009645,,,0.36319612590799033,0.022544394092009645,,,2.63,1.5,2.63,1.5,,,0.35849056603773577,0.027249953962264206,0.36111111111111116,0.024629408888888815,0
2025-04-07,2025,Gael Monfils,Fabian Marozsan,Clay,0.5587907,0.43152454780361754,0.12726615219638243,,,0.43152454780361754,0.12726615219638243,,,2.2,1.67,2.2,1.67,,,0.44642857142857145,0.11236212857142852,0.43719806763285024,0.12159263236714973,1
2025-04-07,2025,Grigor Dimitrov,Alejandro Tabilo,Clay,0.77577055,0.586734693877551,0.189035856122449,,,0.586734693877551,0.189035856122449,,,1.62,2.3,1.62,2.3,,,0.6063569682151589,0.169413581784841,0.6,0.17577054999999997,1
2025-04-07,2025,Grigor Dimitrov,Nicolas Jarry,Clay,0.740698,0.7017543859649122,0.038943614035087726,,,0.7017543859649122,0.038943614035087726,,,1.36,3.2,1.36,3.2,,,0.703862660944206,0.03683533905579395,0.7099391480730224,0.030758851926977582,1
2025-04-07,2025,Grigor Dimitrov,Valentin Vacherot,Clay,0.9114957,0.7894736842105263,0.12202201578947369,,,0.7894736842105263,0.12202201578947369,,,1.2,4.5,1.2,4.5,,,0.8019801980198019,0.1095155019801981,0.7967479674796748,0.11474773252032522,1
2025-04-07,2025,Jordan Thompson,Stefanos Tsitsipas,Clay,0.22773857,0.15848527349228608,0.06925329650771392,,,0.15848527349228608,0.06925329650771392,,,6.0,1.13,6.0,1.13,,,0.14393939393939392,0.08379917606060608,0.13043478260869565,0.09730378739130435,0
2025-04-07,2025,Lorenzo Musetti,Jiri Lehecka,Clay,0.5141944,0.5684754521963824,-0.05428105219638235,,,0.5684754521963824,-0.05428105219638235,,,1.67,2.2,1.67,2.2,,,0.5728643216080401,-0.058669921608040076,0.5853658536585367,-0.07117145365853661,1
2025-04-07,2025,Marcos Giron,Denis Shapovalov,Clay,0.48994917,0.3436754176610979,0.1462737523389021,,,0.3436754176610979,0.1462737523389021,,,2.75,1.44,2.75,1.44,,,0.34418604651162793,0.14576312348837206,0.3438914027149321,0.14605776728506786,1
2025-04-07,2025,Marcos Giron,Jack Draper,Clay,0.3266192,0.25595238095238093,0.07066681904761907,,,0.25595238095238093,0.07066681904761907,,,3.75,1.29,3.75,1.29,,,0.23747680890538034,0.08914239109461966,0.23774954627949182,0.08886965372050817,0
2025-04-07,2025,Matteo Berrettini,Lorenzo Musetti,Clay,0.7134925,0.5483028720626633,0.1651896279373367,,,0.5483028720626633,0.1651896279373367,,,1.73,2.1,1.73,2.1,,,0.539440203562341,0.17405229643765896,0.5547445255474452,0.15874797445255473,0
2025-04-07,2025,Matteo Berrettini,Mariano Navone,Clay,0.81873006,0.6368038740920097,0.18192618590799037,,,0.6368038740920097,0.18192618590799037,,,1.5,2.63,1.5,2.63,,,0.631578947368421,0.18715111263157902,0.6382488479262672,0.1804812120737328,1
2025-04-07,2025,Novak Djokovic,Alejandro Tabilo,Clay,0.88701075,0.8103727714748785,0.07663797852512144,,,0.8103727714748785,0.07663797852512144,,,1.17,5.0,1.17,5.0,,,0.7469635627530365,0.1400471872469634,0.8175182481751825,0.06949250182481748,0
2025-04-07,2025,Pedro Martinez,Lorenzo Sonego,Clay,0.4783367,0.36319612590799033,0.11514057409200967,,,0.36319612590799033,0.11514057409200967,,,2.63,1.5,2.63,1.5,,,0.36930455635491605,0.10903214364508396,0.3579676674364896,0.12036903256351039,1
2025-04-07,2025,Pedro Martinez,Nuno Borges,Clay,0.40714714,0.36319612590799033,0.04395101409200969,,,0.36319612590799033,0.04395101409200969,,,2.63,1.5,2.63,1.5,,,0.3657957244655582,0.04135141553444183,0.36111111111111116,0.04603602888888886,0
2025-04-07,2025,Richard Gasquet,Daniel Altmaier,Clay,0.46814218,0.3181818181818181,0.1499603618181819,,,0.3181818181818181,0.1499603618181819,,,3.0,1.4,3.0,1.4,,,0.34490740740740744,0.12323477259259258,0.3333333333333333,0.1348088466666667,0
2025-04-07,2025,Richard Gasquet,Matteo Arnaldi,Clay,0.30203483,0.2198198198198198,0.08221501018018018,,,0.2198198198198198,0.08221501018018018,,,4.33,1.22,4.33,1.22,,,0.23388581952117862,0.06814901047882135,0.22010398613518195,0.08193084386481803,1
2025-04-07,2025,Roberto Bautista Agut,Brandon Nakashima,Clay,0.38463598,0.43152454780361754,-0.046888567803617553,,,0.43152454780361754,-0.046888567803617553,,,2.2,1.67,2.2,1.67,,,0.42462311557788945,-0.039987135577889465,0.43209876543209885,-0.047462785432098864,1
2025-04-07,2025,Roberto Bautista Agut,Casper Ruud,Clay,0.25120392,0.2198198198198198,0.03138410018018023,,,0.2198198198198198,0.03138410018018023,,,4.33,1.22,4.33,1.22,,,0.211340206185567,0.039863713814433016,0.1968503937007874,0.05435352629921261,0
2025-04-07,2025,Sebastian Baez,Tomas Machac,Clay,0.41169912,0.4516971279373368,-0.03999800793733682,,,0.4516971279373368,-0.03999800793733682,,,2.1,1.73,2.1,1.73,,,0.46923076923076923,-0.057531649230769255,0.4563591022443891,-0.04465998224438911,0
2025-04-07,2025,Sebastian Korda,Jiri Lehecka,Clay,0.48380154,0.413265306122449,0.07053623387755098,,,0.413265306122449,0.07053623387755098,,,2.3,1.62,2.3,1.62,,,0.39999999999999997,0.08380154000000001,0.408983451536643,0.07481808846335697,0
2025-04-07,2025,Stan Wawrinka,Alejandro Tabilo,Clay,0.38159093,0.43152454780361754,-0.04993361780361755,,,0.43152454780361754,-0.04993361780361755,,,2.2,1.67,2.2,1.67,,,0.42569269521410585,-0.04410176521410586,0.42439024390243907,-0.04279931390243907,0
2025-04-07,2025,Stefanos Tsitsipas,Nuno Borges,Clay,0.7644797,0.7801801801801801,-0.01570048018018011,,,0.7801801801801801,-0.01570048018018011,,,1.22,4.33,1.22,4.33,,,0.75,0.014479699999999984,0.7758620689655172,-0.011382368965517253,1
