date,player_a_id,player_b_id,player_a_name,player_b_name,surface,elo_diff,surface_elo_diff,rank_diff,points_diff,recent_form_diff,recent_surface_form_diff,win_pct_diff,matches_played_diff,result
2023-10-02,202103,200624,Francisco Cerundolo,Sebastian Korda,Hard,-24.800016550584587,-125.48968984668795,-14,-23,-0.19999999999999996,-0.09999999999999998,-0.07022988505747119,-34,0
2023-10-02,207989,105554,Carlos Alcaraz,Daniel Evans,Hard,380.72147157545805,259.3672723833631,-364,-1042,0.30000000000000004,0.30000000000000004,0.27770018621973924,13,1
2023-10-02,105554,207989,Daniel Evans,Carlos Alcaraz,Hard,-380.72147157545805,-259.3672723833631,364,1042,-0.30000000000000004,-0.30000000000000004,-0.27770018621973924,-13,0
2023-10-02,105777,111575,Grigor Dimitrov,Karen Khachanov,Hard,26.48628481832702,-14.13918952042718,-3,-138,0.0,-0.10000000000000009,-0.014851341551849195,-22,1
2023-10-02,111575,105777,Karen Khachanov,Grigor Dimitrov,Hard,-26.48628481832702,14.13918952042718,3,138,-0.0,0.10000000000000009,0.014851341551849195,22,0
2023-10-02,200624,106421,Sebastian Korda,Daniil Medvedev,Hard,-232.67349727047895,-236.31595250165583,-220,-5485,-0.20000000000000007,-0.20000000000000007,-0.16585199201093237,-101,1
2023-10-02,106421,200624,Daniil Medvedev,Sebastian Korda,Hard,232.67349727047895,236.31595250165583,220,5485,0.20000000000000007,0.20000000000000007,0.16585199201093237,101,0
2023-10-02,202103,105916,Francisco Cerundolo,Marton Fucsovics,Hard,36.1212438329469,16.08727172973022,-169,-593,-0.19999999999999996,0.0,0.03170478170478164,-31,1
2023-10-02,105916,202103,Marton Fucsovics,Francisco Cerundolo,Hard,-36.1212438329469,-16.08727172973022,169,593,0.19999999999999996,-0.0,-0.03170478170478164,31,0
2023-10-02,210097,126128,Ben Shelton,Roman Safiullin,Hard,-27.09715320597161,58.52105413977438,-82,-127,0.09999999999999998,0.09999999999999998,-0.041005802707930306,-8,1
2023-10-02,126128,210097,Roman Safiullin,Ben Shelton,Hard,27.09715320597161,-58.52105413977438,82,127,-0.09999999999999998,-0.09999999999999998,0.041005802707930306,8,0
2023-10-02,206173,202104,Jannik Sinner,Sebastian Baez,Hard,210.98066838497175,360.76850908826964,178,442,0.0,0.0,0.20160507652108994,121,1
2023-10-02,202104,206173,Sebastian Baez,Jannik Sinner,Hard,-210.98066838497175,-360.76850908826964,-178,-442,-0.0,-0.0,-0.20160507652108994,-121,0
2023-10-02,111190,206909,Zhizhen Zhang,Brandon Nakashima,Hard,27.709947711787663,-65.46336243167366,119,273,0.09999999999999998,0.0,-0.05634335413121572,-80,1
2023-10-02,206909,111190,Brandon Nakashima,Zhizhen Zhang,Hard,-27.709947711787663,65.46336243167366,-119,-273,-0.09999999999999998,-0.0,0.05634335413121572,80,0
2023-10-02,128034,200318,Hubert Hurkacz,Yu Hsiou Hsu,Hard,264.8351245649585,266.72501455934844,172,933,0.30000000000000004,0.30000000000000004,0.1310679611650486,202,1
2023-10-02,200318,128034,Yu Hsiou Hsu,Hubert Hurkacz,Hard,-264.8351245649585,-266.72501455934844,-172,-933,-0.30000000000000004,-0.30000000000000004,-0.1310679611650486,-202,0
2023-10-02,105554,105062,Daniel Evans,Mikhail Kukushkin,Hard,221.273215316922,201.3547671734284,24,308,0.2,0.2,0.23451536643026,133,1
2023-10-02,105062,105554,Mikhail Kukushkin,Daniel Evans,Hard,-221.273215316922,-201.3547671734284,-24,-308,-0.2,-0.2,-0.23451536643026,-133,0
2023-10-02,206681,105583,Fabian Marozsan,Dusan Lajovic,Hard,-13.343574486842044,6.180010862315839,-325,-1129,0.0,-0.17142857142857143,0.06953642384105962,-137,1
2023-10-02,105583,206681,Dusan Lajovic,Fabian Marozsan,Hard,13.343574486842044,-6.180010862315839,325,1129,-0.0,0.17142857142857143,-0.06953642384105962,137,0
2023-10-02,126094,105173,Andrey Rublev,Adrian Mannarino,Hard,80.11770006897041,65.78397643466951,20,473,-0.09999999999999998,-0.09999999999999998,0.21496333313019278,86,1
2023-10-02,105173,126094,Adrian Mannarino,Andrey Rublev,Hard,-80.11770006897041,-65.78397643466951,-20,-473,0.09999999999999998,0.09999999999999998,-0.21496333313019278,-86,0
2023-10-02,126205,209950,Tommy Paul,Arthur Fils,Hard,77.7135139365505,164.05714584394377,218,436,0.0,0.0,0.0026402640264026056,172,1
2023-10-02,209950,126205,Arthur Fils,Tommy Paul,Hard,-77.7135139365505,-164.05714584394377,-218,-436,-0.0,-0.0,-0.0026402640264026056,-172,0
2023-10-02,200670,208286,J J Wolf,Matteo Arnaldi,Hard,-60.39020814883543,-0.1364143493856318,132,202,-0.39999999999999997,-0.39999999999999997,-0.021324354657688005,48,1
2023-10-02,208286,200670,Matteo Arnaldi,J J Wolf,Hard,60.39020814883543,0.1364143493856318,-132,-202,0.39999999999999997,0.39999999999999997,0.021324354657688005,-48,0
2023-10-02,200005,126774,Ugo Humbert,Stefanos Tsitsipas,Hard,-80.95938099831551,-65.71576110100864,-51,-4400,0.09999999999999998,0.09999999999999998,-0.21259783263094523,-113,1
2023-10-02,126774,200005,Stefanos Tsitsipas,Ugo Humbert,Hard,80.95938099831551,65.71576110100864,51,4400,-0.09999999999999998,-0.09999999999999998,0.21259783263094523,113,0
2023-10-02,106043,126203,Diego Schwartzman,Taylor Fritz,Hard,-314.4430787708395,-355.4029330745732,18,810,-0.6000000000000001,-0.6000000000000001,-0.10855754857997013,-31,1
2023-10-02,126203,106043,Taylor Fritz,Diego Schwartzman,Hard,314.4430787708395,355.4029330745732,-18,-810,0.6000000000000001,0.6000000000000001,0.10855754857997013,31,0
2023-10-02,111797,132283,Nicolas Jarry,Lorenzo Sonego,Hard,86.01566102681454,-28.407305125083667,-26,-315,0.19999999999999996,0.19999999999999996,0.06000000000000005,-109,1
2023-10-02,132283,111797,Lorenzo Sonego,Nicolas Jarry,Hard,-86.01566102681454,28.407305125083667,26,315,-0.19999999999999996,-0.19999999999999996,-0.06000000000000005,109,0
2023-10-02,134770,111153,Casper Ruud,Christopher Eubanks,Hard,108.83059731197932,108.67086768360218,168,734,0.0,0.0,0.20141708462702013,184,1
2023-10-02,111153,134770,Christopher Eubanks,Casper Ruud,Hard,-108.83059731197932,-108.67086768360218,-168,-734,-0.0,-0.0,-0.20141708462702013,-184,0
2023-10-02,132283,210340,Lorenzo Sonego,Philip Sekulic,Hard,89.24820100664601,74.99319424675537,274,827,0.0,0.0,-0.002702702702702675,183,1
2023-10-02,210340,132283,Philip Sekulic,Lorenzo Sonego,Hard,-89.24820100664601,-74.99319424675537,-274,-827,-0.0,-0.0,0.002702702702702675,-183,0
2023-10-02,209279,111442,Terence Atmane,Jordan Thompson,Hard,-100.74793452969607,-53.274811646684384,-86,-461,-0.6,-0.6,-0.46923076923076923,-128,1
2023-10-02,111442,209279,Jordan Thompson,Terence Atmane,Hard,100.74793452969607,53.274811646684384,86,461,0.6,0.6,0.46923076923076923,128,0
2023-10-02,106043,209414,Diego Schwartzman,Luca Van Assche,Hard,17.999216563304344,72.43600714285344,228,1907,-0.10000000000000003,0.15714285714285714,0.1962153638206804,170,1
2023-10-02,209414,106043,Luca Van Assche,Diego Schwartzman,Hard,-17.999216563304344,-72.43600714285344,-228,-1907,0.10000000000000003,-0.15714285714285714,-0.1962153638206804,-170,0
2023-10-02,208013,106121,Dane Sweeny,Taro Daniel,Hard,-43.67007346270225,-72.24588544854237,-695,-514,-0.04999999999999999,-0.15000000000000002,-0.13461538461538464,-74,1
2023-10-02,106121,208013,Taro Daniel,Dane Sweeny,Hard,43.67007346270225,72.24588544854237,695,514,0.04999999999999999,0.15000000000000002,0.13461538461538464,74,0
2023-10-02,106426,206499,Cristian Garin,Aleksandar Kovacevic,Hard,97.03977161021021,-21.869180003676092,189,1063,0.10000000000000003,-0.09999999999999998,0.12380952380952381,132,1
2023-10-02,206499,106426,Aleksandar Kovacevic,Cristian Garin,Hard,-97.03977161021021,21.869180003676092,-189,-1063,-0.10000000000000003,0.09999999999999998,-0.12380952380952381,-132,0
2023-10-02,207352,200175,Bu Yunchaokete,Miomir Kecmanovic,Hard,-67.7027796509451,-93.49126238627014,-278,-746,-0.4,-0.4,-0.5055555555555555,-178,1
2023-10-02,200175,207352,Miomir Kecmanovic,Bu Yunchaokete,Hard,67.7027796509451,93.49126238627014,278,746,0.4,0.4,0.5055555555555555,178,0
2023-10-02,111456,144895,Mackenzie Mcdonald,Corentin Moutet,Hard,145.4927964131034,111.90379460366375,-48,-219,0.2,0.3,0.03311922922521077,65,1
2023-10-02,144895,111456,Corentin Moutet,Mackenzie Mcdonald,Hard,-145.4927964131034,-111.90379460366375,48,219,-0.2,-0.3,-0.03311922922521077,-65,0
2023-10-02,105916,106187,Marton Fucsovics,Denis Yevseyev,Hard,118.06658838919316,46.43580702893814,190,561,0.0,0.0,0.5033557046979866,149,1
2023-10-02,106187,105916,Denis Yevseyev,Marton Fucsovics,Hard,-118.06658838919316,-46.43580702893814,-190,-561,-0.0,-0.0,-0.5033557046979866,-149,0
2023-10-02,126128,104918,Roman Safiullin,Andy Murray,Hard,20.995914831937853,-74.04964230583232,-65,-114,0.09999999999999998,0.09999999999999998,-0.0267857142857143,-56,1
2023-10-02,104918,126128,Andy Murray,Roman Safiullin,Hard,-20.995914831937853,74.04964230583232,65,114,-0.09999999999999998,-0.09999999999999998,0.0267857142857143,56,0
2023-10-02,206909,126523,Brandon Nakashima,Bernabe Zapata Miralles,Hard,51.15202979960873,151.1369780730024,-148,-345,0.10000000000000003,0.2,0.13788355625491733,42,1
2023-10-02,126523,206909,Bernabe Zapata Miralles,Brandon Nakashima,Hard,-51.15202979960873,-151.1369780730024,148,345,-0.10000000000000003,-0.2,-0.13788355625491733,-42,0
2023-10-02,111190,104755,Zhizhen Zhang,Richard Gasquet,Hard,97.71411229086289,-54.16622915854305,-117,-478,0.3,0.09999999999999998,0.014925373134328346,-90,1
2023-10-02,104755,111190,Richard Gasquet,Zhizhen Zhang,Hard,-97.71411229086289,54.16622915854305,117,478,-0.3,-0.09999999999999998,-0.014925373134328346,90,0
2023-10-02,200318,126845,Yu Hsiou Hsu,Max Purcell,Hard,32.91243915108521,13.147004461356573,7,44,-0.09999999999999998,-0.09999999999999998,0.013636363636363669,-39,1
2023-10-02,126845,200318,Max Purcell,Yu Hsiou Hsu,Hard,-32.91243915108521,-13.147004461356573,-7,-44,0.09999999999999998,0.09999999999999998,-0.013636363636363669,39,0
2023-10-02,106423,104926,Thanasi Kokkinakis,Fabio Fognini,Hard,75.05453344824218,109.47995064169231,-254,-2081,-0.09999999999999998,0.2,0.0491211733209172,-50,1
2023-10-02,104926,106423,Fabio Fognini,Thanasi Kokkinakis,Hard,-75.05453344824218,-109.47995064169231,254,2081,0.09999999999999998,-0.2,-0.0491211733209172,50,0
2023-10-02,206681,126239,Fabian Marozsan,Arthur Rinderknech,Hard,35.47726263014465,-4.1526670700211525,-197,-232,0.09999999999999998,0.09999999999999998,0.05585585585585584,-96,1
2023-10-02,126239,206681,Arthur Rinderknech,Fabian Marozsan,Hard,-35.47726263014465,4.1526670700211525,197,232,-0.09999999999999998,-0.09999999999999998,-0.05585585585585584,96,0
2023-10-02,106218,123755,Marcos Giron,Daniel Elahi Galan,Hard,89.47878178442238,102.76760968931853,79,252,0.0,0.2,0.018665850673194595,66,1
2023-10-02,123755,106218,Daniel Elahi Galan,Marcos Giron,Hard,-89.47878178442238,-102.76760968931853,-79,-252,-0.0,-0.2,-0.018665850673194595,-66,0
2023-10-02,105870,105902,Yannick Hanfmann,James Duckworth,Hard,100.95546608249583,-71.0890320115011,-22,-90,-0.2,-0.30000000000000004,0.07378358750907771,4,1
2023-10-02,105902,105870,James Duckworth,Yannick Hanfmann,Hard,-100.95546608249583,71.0890320115011,22,90,0.2,0.30000000000000004,-0.07378358750907771,-4,0
2023-10-02,133297,209992,Yosuke Watanuki,Juncheng Shang,Hard,68.20315322069496,30.491043563360336,392,180,0.10000000000000003,0.0,0.17582417582417587,12,1
2023-10-02,209992,133297,Juncheng Shang,Yosuke Watanuki,Hard,-68.20315322069496,-30.491043563360336,-392,-180,-0.10000000000000003,-0.0,-0.17582417582417587,-12,0
2023-10-02,105583,104527,Dusan Lajovic,Stan Wawrinka,Hard,-92.23808987967595,-121.5016569452664,-19,-704,-0.09999999999999998,-0.09999999999999998,-0.10921052631578948,57,1
2023-10-02,104527,105583,Stan Wawrinka,Dusan Lajovic,Hard,92.23808987967595,121.5016569452664,19,704,0.09999999999999998,0.09999999999999998,0.10921052631578948,-57,0
2023-10-02,122298,106331,Botic Van De Zandschulp,Christopher Oconnell,Hard,-23.981915665950282,48.71353134280912,-44,-58,-0.09999999999999998,-0.09999999999999998,0.13353402859907537,60,1
2023-10-02,106331,122298,Christopher Oconnell,Botic Van De Zandschulp,Hard,23.981915665950282,-48.71353134280912,44,58,0.09999999999999998,0.09999999999999998,-0.13353402859907537,-60,0
2023-10-02,208286,200615,Matteo Arnaldi,Alexei Popyrin,Hard,9.691316793164106,26.554403841152634,-180,-404,-0.09999999999999998,0.09999999999999998,0.05357142857142855,-78,1
2023-10-02,200615,208286,Alexei Popyrin,Matteo Arnaldi,Hard,-9.691316793164106,-26.554403841152634,180,404,0.09999999999999998,-0.09999999999999998,-0.05357142857142855,78,0
2023-10-02,200670,106398,J J Wolf,Pedro Cachin,Hard,26.47094626786202,117.51490555936948,211,279,-0.19999999999999996,0.2,0.07142857142857145,33,1
2023-10-02,106398,200670,Pedro Cachin,J J Wolf,Hard,-26.47094626786202,-117.51490555936948,-211,-279,0.19999999999999996,-0.2,-0.07142857142857145,-33,0
2023-10-02,208014,111513,Rinky Hijikata,Laslo Djere,Hard,-102.93339901283139,-44.510975125544974,-336,-1038,-0.09999999999999998,-0.19999999999999996,-0.059108527131782995,-148,1
2023-10-02,111513,208014,Laslo Djere,Rinky Hijikata,Hard,102.93339901283139,44.510975125544974,336,1038,0.09999999999999998,0.19999999999999996,0.059108527131782995,148,0
2023-10-02,209950,200303,Arthur Fils,Pavel Kotov,Hard,99.22311335796417,118.33756060693986,-22,-2,0.0,0.10000000000000003,0.16907675194660732,2,1
2023-10-02,200303,209950,Pavel Kotov,Arthur Fils,Hard,-99.22311335796417,-118.33756060693986,22,2,-0.0,-0.10000000000000003,-0.16907675194660732,-2,0
2023-10-02,202358,207686,Chun Hsin Tseng,Alexander Shevchenko,Hard,-113.89283642592295,-74.39546548054659,-122,-188,-0.19999999999999998,-0.19999999999999998,-0.16952380952380952,-4,1
2023-10-02,207686,202358,Alexander Shevchenko,Chun Hsin Tseng,Hard,113.89283642592295,74.39546548054659,122,188,0.19999999999999998,0.19999999999999998,0.16952380952380952,4,0
2023-10-02,111460,106234,Quentin Halys,Aslan Karatsev,Hard,-116.66477449229092,-76.76028739934668,-98,-312,-0.3,-0.3,-0.17079136690647484,-89,1
2023-10-02,106234,111460,Aslan Karatsev,Quentin Halys,Hard,116.66477449229092,76.76028739934668,98,312,0.3,0.3,0.17079136690647484,89,0
2023-10-02,106415,127157,Yoshihito Nishioka,Daniel Altmaier,Hard,112.83893639212306,209.22347006758218,114,462,0.0,0.3,0.10314685314685312,54,1
2023-10-02,127157,106415,Daniel Altmaier,Yoshihito Nishioka,Hard,-112.83893639212306,-209.22347006758218,-114,-462,-0.0,-0.3,-0.10314685314685312,-54,0
2023-10-02,124116,122669,Sebastian Ofner,Juan Pablo Varillas,Hard,-2.9922809176098326,46.57955278688337,-13,-39,-0.09999999999999998,0.1777777777777778,-0.07543859649122808,-27,1
2023-10-02,122669,124116,Juan Pablo Varillas,Sebastian Ofner,Hard,2.9922809176098326,-46.57955278688337,13,39,0.09999999999999998,-0.1777777777777778,0.07543859649122808,27,0
2023-10-16,210097,106234,Ben Shelton,Aslan Karatsev,Hard,53.880182187303944,125.53969706418889,-164,-363,0.30000000000000004,0.30000000000000004,-0.027976190476190432,-92,1
2023-10-16,106234,210097,Aslan Karatsev,Ben Shelton,Hard,-53.880182187303944,-125.53969706418889,164,363,-0.30000000000000004,-0.30000000000000004,0.027976190476190432,92,0
2023-10-16,111513,209863,Laslo Djere,Leo Borg,Hard,179.79867982834662,88.87328750710594,2107,1150,0.45714285714285713,0.6,0.3715937241948803,166,1
2023-10-16,209863,111513,Leo Borg,Laslo Djere,Hard,-179.79867982834662,-88.87328750710594,-2107,-1150,-0.45714285714285713,-0.6,-0.3715937241948803,-166,0
2023-10-16,104527,127339,Stan Wawrinka,Borna Gojo,Hard,43.02967746216359,-7.538651876255699,262,1793,-0.09999999999999998,-0.09999999999999998,0.0,64,1
2023-10-16,127339,104527,Borna Gojo,Stan Wawrinka,Hard,-43.02967746216359,7.538651876255699,-262,-1793,0.09999999999999998,0.09999999999999998,-0.0,-64,0
2023-10-16,209209,105554,Filip Misolic,Daniel Evans,Hard,-75.9706376407205,-129.94215159389546,-163,-867,0.0,-0.5,0.06952117863720075,-169,1
2023-10-16,105554,209209,Daniel Evans,Filip Misolic,Hard,75.9706376407205,129.94215159389546,163,867,-0.0,0.5,-0.06952117863720075,169,0
2023-10-16,104792,105916,Gael Monfils,Marton Fucsovics,Hard,54.1124530215252,125.3373049458653,61,1740,0.09999999999999998,0.19999999999999996,0.07333333333333325,-50,1
2023-10-16,105916,104792,Marton Fucsovics,Gael Monfils,Hard,-54.1124530215252,-125.3373049458653,-61,-1740,-0.09999999999999998,-0.19999999999999996,-0.07333333333333325,50,0
2023-10-16,126128,205734,Roman Safiullin,Thiago Seyboth Wild,Hard,143.1352297346764,93.33264569305538,7,63,0.19999999999999996,0.44999999999999996,0.04723346828609987,31,1
2023-10-16,205734,126128,Thiago Seyboth Wild,Roman Safiullin,Hard,-143.1352297346764,-93.33264569305538,-7,-63,-0.19999999999999996,-0.44999999999999996,-0.04723346828609987,-31,0
2023-10-16,106234,208278,Aslan Karatsev,Shintaro Mochizuki,Hard,199.54622426670426,121.22241535249373,522,495,0.5,0.5,0.5035460992907801,130,1
2023-10-16,208278,106234,Shintaro Mochizuki,Aslan Karatsev,Hard,-199.54622426670426,-121.22241535249373,-522,-495,-0.5,-0.5,-0.5035460992907801,-130,0
2023-10-16,210097,126205,Ben Shelton,Tommy Paul,Hard,-45.74762825001949,-83.10330918609657,-191,-429,0.30000000000000004,0.30000000000000004,-0.08163265306122447,-154,1
2023-10-16,126205,210097,Tommy Paul,Ben Shelton,Hard,45.74762825001949,83.10330918609657,191,429,-0.30000000000000004,-0.30000000000000004,0.08163265306122447,154,0
2023-10-16,208278,200615,Shintaro Mochizuki,Alexei Popyrin,Hard,-210.93751995843354,-128.6643577396319,-544,-546,-0.6,-0.4,-0.4424778761061947,-101,1
2023-10-16,200615,208278,Alexei Popyrin,Shintaro Mochizuki,Hard,210.93751995843354,128.6643577396319,544,546,0.6,0.4,0.4424778761061947,101,0
2023-10-16,106234,200282,Aslan Karatsev,Alex De Minaur,Hard,-168.71507397352275,-240.14373859511034,-99,-1241,0.0,0.0,-0.09682248077839017,-65,1
2023-10-16,200282,106234,Alex De Minaur,Aslan Karatsev,Hard,168.71507397352275,240.14373859511034,99,1241,-0.0,-0.0,0.09682248077839017,65,0
2023-10-16,200670,202104,J J Wolf,Sebastian Baez,Hard,-69.41734166151014,64.88881780393172,114,154,-0.29999999999999993,-0.29999999999999993,-0.007019381875327468,-32,1
2023-10-16,202104,200670,Sebastian Baez,J J Wolf,Hard,69.41734166151014,-64.88881780393172,-114,-154,0.29999999999999993,0.29999999999999993,0.007019381875327468,32,0
2023-10-16,106218,200000,Marcos Giron,Felix Auger Aliassime,Hard,-33.85789992740433,-84.28530727573275,-86,-1115,0.4,0.2,-0.14132887833758312,-70,1
2023-10-16,200000,106218,Felix Auger Aliassime,Marcos Giron,Hard,33.85789992740433,84.28530727573275,86,1115,-0.4,-0.2,0.14132887833758312,70,0
2023-10-16,208278,126203,Shintaro Mochizuki,Taylor Fritz,Hard,-386.66532921762337,-428.13674063808503,-608,-1276,-0.6,-0.6,-0.5703983516483517,-211,1
2023-10-16,126203,208278,Taylor Fritz,Shintaro Mochizuki,Hard,386.66532921762337,428.13674063808503,608,1276,0.6,0.6,0.5703983516483517,211,0
2023-10-16,200615,106426,Alexei Popyrin,Cristian Garin,Hard,-44.531482067209936,-29.593165665174638,-62,-706,0.09999999999999998,0.0,-0.08843053579895682,-34,1
2023-10-16,106426,200615,Cristian Garin,Alexei Popyrin,Hard,44.531482067209936,29.593165665174638,62,706,-0.09999999999999998,-0.0,0.08843053579895682,34,0
2023-10-16,200282,106043,Alex De Minaur,Diego Schwartzman,Hard,193.38904284520117,193.26546772725305,-5,-350,0.09999999999999998,0.09999999999999998,0.0545697858842189,14,1
2023-10-16,106043,200282,Diego Schwartzman,Alex De Minaur,Hard,-193.38904284520117,-193.26546772725305,5,350,-0.09999999999999998,-0.09999999999999998,-0.0545697858842189,-14,0
2023-10-16,210097,106218,Ben Shelton,Marcos Giron,Hard,97.20692462429497,87.13545116994146,-174,-350,0.4,0.4,0.03246753246753248,-104,1
2023-10-16,106218,210097,Marcos Giron,Ben Shelton,Hard,-97.20692462429497,-87.13545116994146,174,350,-0.4,-0.4,-0.03246753246753248,104,0
2023-10-16,200303,111153,Pavel Kotov,Christopher Eubanks,Hard,-107.31023096756235,-85.0256422060313,-65,-49,0.0,-0.10000000000000003,-0.11481481481481481,-24,1
2023-10-16,111153,200303,Christopher Eubanks,Pavel Kotov,Hard,107.31023096756235,85.0256422060313,65,49,-0.0,0.10000000000000003,0.11481481481481481,24,0
